;﻿Stream Item ID;Stream ID;Stream Item URL;Published Date;Account;Stream Item Type;Stream Item Text;Klage;Henvendelse
138;16435a59c8fc43cb03f13bcf3ade8258;136223;https://vpc1.spredfast.com/item/16435a59c8fc43cb03f13bcf3ade8258/company_id/501;2017-11-14T10:02:45-08:00[America/Los_Angeles];Page: P3 - DR;comment;Tobias Astrup Juel-Jacobsen 100% det er også dig hjemme i sofaen 😂😂😂;;
139;3b023fba9cd70d84f0fae3b30ecb34d7;83691;https://vpc1.spredfast.com/item/3b023fba9cd70d84f0fae3b30ecb34d7/company_id/501;2017-11-04T13:58:18-07:00[America/Los_Angeles];Page: DR1;comment;Chris Hendriksen Severinsen får du også kage om morgenen;;
141;5994ad022362c86121bc51a001e3c6fe;83691;https://vpc1.spredfast.com/item/5994ad022362c86121bc51a001e3c6fe/company_id/501;2017-11-15T10:27:10-08:00[America/Los_Angeles];Page: DR1;comment;Du er så sej. 👍;;
142;5f371c04088066cadd2246482e161408;135931;https://vpc1.spredfast.com/item/5f371c04088066cadd2246482e161408/company_id/501;2017-09-29T15:47:05-07:00[America/Los_Angeles];Page: Deadline - DR;comment;Pia Piontek . Interessant og underligt at de radikale så ikke nedlagde “veto” i regeringen.;;
143;c071edbc2193c2489de0fbbb1e8bea52;133517;https://vpc1.spredfast.com/item/c071edbc2193c2489de0fbbb1e8bea52/company_id/501;2017-11-05T03:08:57-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Katrine Johnsen så er din drøm her;;
144;a745a8f9114653d2de50446c07b88e29;133517;https://vpc1.spredfast.com/item/a745a8f9114653d2de50446c07b88e29/company_id/501;2017-09-15T10:51:02-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Ja forbyd det nu.;;
145;16536a5d239626a13662ebbd3f8fdc1e;136223;https://vpc1.spredfast.com/item/16536a5d239626a13662ebbd3f8fdc1e/company_id/501;2017-11-03T08:24:36-07:00[America/Los_Angeles];Page: P3 - DR;comment;Det er så godt😂😂😂;;
146;51aa4f907646b0e8097f990a37d14db6;136223;https://vpc1.spredfast.com/item/51aa4f907646b0e8097f990a37d14db6/company_id/501;2017-11-02T17:19:09-07:00[America/Los_Angeles];Page: P3 - DR;comment;Den er stadigvæk fucking sjov😂😂😂😂😂;;
148;37eb30f858d0a8c3260195f4b31afb36;136223;https://vpc1.spredfast.com/item/37eb30f858d0a8c3260195f4b31afb36/company_id/501;2017-11-15T04:52:54-08:00[America/Los_Angeles];Page: P3 - DR;comment;Jeg fucking ved det!!!!❤️;;
149;79be7477c25ef2e457aca7ac15e6fd3a;133517;https://vpc1.spredfast.com/item/79be7477c25ef2e457aca7ac15e6fd3a/company_id/501;2017-10-13T09:10:23-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Måske ikke skudt helt ved siden af... det er i hvertfald ret perfekt at være tre 😊;;
151;9535019545960848693d2d026452900d;133517;https://vpc1.spredfast.com/item/9535019545960848693d2d026452900d/company_id/501;2017-10-03T10:20:49-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Det er et skalkeskjul for at svække offentlige institutioner. Husk det var LLR der stod bag kommunalreformen og de blå som helhed bag andre reformer som lagde udkantsdanmark øde for servicefunktioner. De er og bliver nogle infame kræmmere....;;
153;58bdf10933fb84e150f34ba7c3e390fb;133517;https://vpc1.spredfast.com/item/58bdf10933fb84e150f34ba7c3e390fb/company_id/501;2017-11-09T01:59:20-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Ahmad Afridi. Så kan vi få mange kontanthjælpsmodtagere i arbejde😊;;
154;23beea265733a9d3720451d7c45401c0;136223;https://vpc1.spredfast.com/item/23beea265733a9d3720451d7c45401c0/company_id/501;2017-10-27T03:01:29-07:00[America/Los_Angeles];Page: P3 - DR;comment;Marianne Elstrup Jensen 😂😂😂😂;;
156;ec397e6ac10ee8b0c2859065a44abf63;133517;https://vpc1.spredfast.com/item/ec397e6ac10ee8b0c2859065a44abf63/company_id/501;2017-09-26T14:24:47-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Beklageligvis er mine bemærkninger anbragt i et forkert billede, det skulle være brugt til et billede af en niqabklædt kvinde hvor man kun så øjnene og et spm om, de skulle have frataget eller beholde kontanthjælpen! Tværtimod syntes jeg, at det er fremragende, at SaudiArabien er kommet ud over deres middelalder på et enkelt område!;;
157;6bcbd62c32a0241fc0986dd794d1b749;136011;https://vpc1.spredfast.com/item/6bcbd62c32a0241fc0986dd794d1b749/company_id/501;2017-10-09T04:00:10-07:00[America/Los_Angeles];Page: P4 - DR;comment;Selveste julemanden har fortalt mig at de 3 rigtige tegn er følgende : X - X - X OG ikke mindst god jul 🎅🎅🎄🎄;;
158;aaa44c9ba2c2c093861d19baec5be377;133517;https://vpc1.spredfast.com/item/aaa44c9ba2c2c093861d19baec5be377/company_id/501;2017-10-20T01:13:13-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Gad vide om min Puk kode ligger der i mellem.;;
162;b16573723aa1fcfe8e59cff7c3208a60;83691;https://vpc1.spredfast.com/item/b16573723aa1fcfe8e59cff7c3208a60/company_id/501;2017-09-25T13:03:02-07:00[America/Los_Angeles];Page: DR1;comment;"Den arme dreng😡😡 men desværre ikke første gang kommuner tror de ""ejer"" de børn som er underlagt en given sagsbehandlers lune 😡😡Føj for satan siger jeg , hvor burde de græmme sig";;
164;223a4a9feb67c73f6f24a25f2c0982c4;136221;https://vpc1.spredfast.com/item/223a4a9feb67c73f6f24a25f2c0982c4/company_id/501;2017-10-20T08:11:03-07:00[America/Los_Angeles];Page: P3 - DR;comment;"Emilie Lykke Nielsen <3 ""skal I giftes en dag?""";;
166;229387d4e175cb86a076fca4ec996413;136252;https://vpc1.spredfast.com/item/229387d4e175cb86a076fca4ec996413/company_id/501;2017-09-30T03:50:52-07:00[America/Los_Angeles];Page: DR Sporten;comment;AGF er et galehus, og det har det altid været.;;
168;f3f23b5e03b3693a30d0244cb24e181a;136050;https://vpc1.spredfast.com/item/f3f23b5e03b3693a30d0244cb24e181a/company_id/501;2017-10-04T14:34:52-07:00[America/Los_Angeles];Page: DR P4 Fyn;comment;Marie Jellesen Lasse Louis Svendsen Peter Tramm Frederik Krarup Nielsen sådan skal en kagemand være!!;;
169;82ba77ed2ae09dcf6d8e147e1e5edcf7;133517;https://vpc1.spredfast.com/item/82ba77ed2ae09dcf6d8e147e1e5edcf7/company_id/501;2017-10-22T05:55:54-07:00[America/Los_Angeles];Page: DR Nyheder;comment;tænker stadig i gerne vil begraves et sted :) Jeg er på ingen måde kristen, men jeg holder af at folk kan komme og mindes de døde et bestemt sted.;;
170;6192d3814f0c91b4c80e40f8f87541d3;135935;https://vpc1.spredfast.com/item/6192d3814f0c91b4c80e40f8f87541d3/company_id/501;2017-09-16T00:01:20-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Det er rigtigt. Jeg må tage korset af i arbejdstiden. Nonner er inde i Guds hus i kirken. Det er en ganske anden sag end en verdslig arbejdsplads.;;
171;eb43baaae892ea4dc61f56c23f7ab85c;136066;https://vpc1.spredfast.com/item/eb43baaae892ea4dc61f56c23f7ab85c/company_id/501;2017-09-07T22:26:30-07:00[America/Los_Angeles];Page: DR P4 Sjælland;post;"Den lakrids yoghurt har jeg også smagt, men den er ikke lige så god som den lakrids yoghurt Frejlev mejeri havde for Ca 35 år siden ""Panserbasse"" hed den og den var himmelsk. Vi havde den ikke hjemme hos os, men naboen havde den, de havde også Kaptajn Knas og andre morgenlækkerier 😀";;
172;a2b2905aee2df540097f0663dce2d56c;133517;https://vpc1.spredfast.com/item/a2b2905aee2df540097f0663dce2d56c/company_id/501;2017-11-15T13:59:54-08:00[America/Los_Angeles];Page: DR Nyheder;comment;I stedet for symptonbehandling bør man gøre noget ved problemet som ganske mange lider af og som ikke bidrager til sund tilværelse: http://www.snorker.dk/;;
173;25f2207d541dfa68f692dd9e4f2304cc;135970;https://vpc1.spredfast.com/item/25f2207d541dfa68f692dd9e4f2304cc/company_id/501;2017-10-30T18:16:50-07:00[America/Los_Angeles];Page: DR1;comment;Louise Sindal Thomsen 🤣;;
174;31c37491ede6181ad8eee98f4e077ef8;136252;https://vpc1.spredfast.com/item/31c37491ede6181ad8eee98f4e077ef8/company_id/501;2017-10-10T05:24:21-07:00[America/Los_Angeles];Page: DR Sporten;comment;Å nej nu gider jeg ikke se på dem mere desværre.;;
175;9a9eef320ff3faadbb731fe5172f8f86;133517;https://vpc1.spredfast.com/item/9a9eef320ff3faadbb731fe5172f8f86/company_id/501;2017-10-18T04:17:34-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Mona Slot Iversen Husk at kvindelandsholdet ikke har en arbejdsgiver.!!Det må være svært at fatte for dig.!!!Syntes du skal læse op på alle forhandlingerne.! Så ville du tænke anderledes.SPF er helt ude i hampen.!Ultimative krav over for DBU.;;
176;128a59a6c2de5ba0fe30cc0345f213e6;132189;https://vpc1.spredfast.com/item/128a59a6c2de5ba0fe30cc0345f213e6/company_id/501;2017-10-30T23:25:22-07:00[America/Los_Angeles];Page: DR3;comment;Haha det er jo så sandt!! 😳 men idéen var god 😅;;
178;520a2d11ef12c5527ae7a58922967a8b;136252;https://vpc1.spredfast.com/item/520a2d11ef12c5527ae7a58922967a8b/company_id/501;2017-10-04T12:45:09-07:00[America/Los_Angeles];Page: DR Sporten;comment;Husk på at det er den norske liga han spiller i!😉Selv jeg kunne være topscorer i Norge med mit “høje” niveau 😂;;
180;7479d4b8d8480f9dddb9a7acdf6d6e43;132189;https://vpc1.spredfast.com/item/7479d4b8d8480f9dddb9a7acdf6d6e43/company_id/501;2017-10-05T10:44:57-07:00[America/Los_Angeles];Page: DR3;comment;Jeg tror at jeg har alt rigeligt i min nutidige tv-karriere 😂 Men det der lyder da federe!;;
181;8303cc3c280f7a53d53df1308870564c;83692;https://vpc1.spredfast.com/item/8303cc3c280f7a53d53df1308870564c/company_id/501;2017-09-16T00:56:48-07:00[America/Los_Angeles];Page: DR1;private_message;Hvor er I dog nogen svin med vores penge!Sidder lige nu og ser den samme udsendelse for 3. gang.Skam jer gribbe!;x;
182;0960cd92cbf0567ab3a0b8ed250fc3ee;133517;https://vpc1.spredfast.com/item/0960cd92cbf0567ab3a0b8ed250fc3ee/company_id/501;2017-09-14T12:33:46-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Liivarña Venca Samucha Reimer lover de der facebook annoncer ikke er sande hahahah;;
183;8ca475cbf449ba48a3360eb1eb99bfa2;133517;https://vpc1.spredfast.com/item/8ca475cbf449ba48a3360eb1eb99bfa2/company_id/501;2017-09-05T13:36:27-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Michelle Wolf Spaanheden 😱;;
184;f2e273d66631426f5b3131600095e7e3;136011;https://vpc1.spredfast.com/item/f2e273d66631426f5b3131600095e7e3/company_id/501;2017-10-15T11:13:54-07:00[America/Los_Angeles];Page: P4 - DR;comment;Heidi Lønberg ❤️Dorthe Holm ♥️;;
185;0f90a097b8494d6fd3f30728bc602631;136223;https://vpc1.spredfast.com/item/0f90a097b8494d6fd3f30728bc602631/company_id/501;2017-11-12T08:03:36-08:00[America/Los_Angeles];Page: P3 - DR;comment;Louise Gade Jensen - det var den her jeg havde hørt om morgenen der inden midtvejs 😂😂;;
187;395e335b890fc17a1e7641266aa1778f;135948;https://vpc1.spredfast.com/item/395e335b890fc17a1e7641266aa1778f/company_id/501;2017-10-01T11:17:59-07:00[America/Los_Angeles];Page: DR Historie;comment;Hahahaha. Eow hvad er det laaa;;
188;033e0bc35e604cff8477f91a27619665;133517;https://vpc1.spredfast.com/item/033e0bc35e604cff8477f91a27619665/company_id/501;2017-10-16T10:08:05-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Jonas Thaisen alvorligt !!!;;
191;6b548ee1e34a09262a77654d385766dd;135931;https://vpc1.spredfast.com/item/6b548ee1e34a09262a77654d385766dd/company_id/501;2017-09-01T23:49:49-07:00[America/Los_Angeles];Page: Deadline - DR;comment;Det hedder musik og billedkunst Blachman. 4 timer endda. Måske skulle voksne gøre det samme i dette åndsløse samfund.;;
193;b0f8e1579c43654c6b01e9eae8a736cf;136223;https://vpc1.spredfast.com/item/b0f8e1579c43654c6b01e9eae8a736cf/company_id/501;2017-11-13T01:11:24-08:00[America/Los_Angeles];Page: P3 - DR;comment;Eut EgernTelepat Gustav Nystrup Simon Jørgensen 🤣;;
194;9cc701c608175e71d0a7a21e88433585;136223;https://vpc1.spredfast.com/item/9cc701c608175e71d0a7a21e88433585/company_id/501;2017-10-18T07:00:16-07:00[America/Los_Angeles];Page: P3 - DR;comment;Tror muligvis at mit hjerte flød fuuuuldstændig over der 😂😂;;
195;307c98f5b75ad9f27d13cc0cd38ab761;136285;https://vpc1.spredfast.com/item/307c98f5b75ad9f27d13cc0cd38ab761/company_id/501;2017-09-08T10:31:02-07:00[America/Los_Angeles];Page: dr.dk;comment;Ved jeg heller ikke om jeg tør🙈🙈;;
196;cc11dcdd3df417dc6d2bf03ed53a5b87;133517;https://vpc1.spredfast.com/item/cc11dcdd3df417dc6d2bf03ed53a5b87/company_id/501;2017-09-26T01:28:19-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Hvem er de 700.000 der sympatisere med nazismen ?;;
198;7aba5c9bd93d26527f492d9460057304;133517;https://vpc1.spredfast.com/item/7aba5c9bd93d26527f492d9460057304/company_id/501;2017-10-18T00:31:55-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Bivirkning i hele verden!Der er flere tusind kvinder og piger der er ødelagt for livet af HPV vacciner.Hvorfor mon danske medier ikke ønsker at fortælle denne historie!!!? Ganske enkelt: Money, money, money! Og de stakkelse kvinder og piger bliver fremstillet som idioter.... i hele verden!Hvor er det bare KLAMT!!!;;
200;55e0c6226703c0434eb362198a414d33;132189;https://vpc1.spredfast.com/item/55e0c6226703c0434eb362198a414d33/company_id/501;2017-09-04T04:49:59-07:00[America/Los_Angeles];Page: DR3;comment;Mikkel Brøns Christian Emil Rundqvist Godwin Chigozie Obasi;;
201;003586c6739dbccacbde01c546f0ba00;136223;https://vpc1.spredfast.com/item/003586c6739dbccacbde01c546f0ba00/company_id/501;2017-11-01T11:30:23-07:00[America/Los_Angeles];Page: P3 - DR;comment;Lise Kondrup se det er jul!;;
202;0441cbe634e46c9c93dc6a7972045c83;133517;https://vpc1.spredfast.com/item/0441cbe634e46c9c93dc6a7972045c83/company_id/501;2017-09-30T16:18:19-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Få det lort ud af landet igen!!! De hører IKKE til i Danmark!!!!;;
205;d20831366d2019abcf01aeb7075212e2;133517;https://vpc1.spredfast.com/item/d20831366d2019abcf01aeb7075212e2/company_id/501;2017-09-22T02:38:44-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Og hvad så med Hærens bidrag? Trækkes de tilbage?;;
206;d9d5ccc67d3d350028e5a11eab1b2745;136223;https://vpc1.spredfast.com/item/d9d5ccc67d3d350028e5a11eab1b2745/company_id/501;2017-10-25T01:59:09-07:00[America/Los_Angeles];Page: P3 - DR;comment;Nikolai Staunskær Bråthen er det sådan du arbejdede inden du blev svend?;;
209;433f913ddc63351b5d3fec3bb2746df7;136035;https://vpc1.spredfast.com/item/433f913ddc63351b5d3fec3bb2746df7/company_id/501;2017-10-26T22:14:26-07:00[America/Los_Angeles];Page: DR P4 Østjylland;comment;Yes det er fredag! Jeg skal hurra sætte stribs i en laaaang række plakater som skal op i morgen sammen med alle mine kollegaer, for at fortælle jer alle at nu er det snart den 21. november. Og så skal på besøg hos Thomas VovemoD Lütken og Jonas Pindhund Hallbergs fantastiske Vanebrudspalæ! Det er sjovt og jeg glæder mig! 💪🙏💃🏾;;
210;1055a1fd240fd53a4f1f8628fda64e51;136011;https://vpc1.spredfast.com/item/1055a1fd240fd53a4f1f8628fda64e51/company_id/501;2017-10-03T06:48:15-07:00[America/Los_Angeles];Page: P4 - DR;comment;Jørn Pedersen jeg finder det totalt usmageligt at de tigger på den måde.. aldrig om jeg støtter dem mere..;;
215;df2e42136fd99259588cf1a27d53e312;133517;https://vpc1.spredfast.com/item/df2e42136fd99259588cf1a27d53e312/company_id/501;2017-10-31T23:40:57-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Der er da mange tilfælde hvor man skal bruge en medhjælper hold nu op!!😰🤡;;
217;2ba3ba3a2e228e2e11b71472cf8cbf52;136285;https://vpc1.spredfast.com/item/2ba3ba3a2e228e2e11b71472cf8cbf52/company_id/501;2017-10-19T04:03:04-07:00[America/Los_Angeles];Page: dr.dk;comment;Amanda Louise Nørgaard Dam du er en klar vinder 👍;;
219;a69b5ba4010f5e40b3ee4657f42bd9a1;136223;https://vpc1.spredfast.com/item/a69b5ba4010f5e40b3ee4657f42bd9a1/company_id/501;2017-11-16T13:23:42-08:00[America/Los_Angeles];Page: P3 - DR;comment;ja det tænker jeg også😂;;
222;82e41c98c67931688f17f6d5f3cdd865;136223;https://vpc1.spredfast.com/item/82e41c98c67931688f17f6d5f3cdd865/company_id/501;2017-10-31T01:26:32-07:00[America/Los_Angeles];Page: P3 - DR;comment;Emma Nielsen - HAHAHA;;
223;47db979163ec86070e6f42943d2bad5f;133517;https://vpc1.spredfast.com/item/47db979163ec86070e6f42943d2bad5f/company_id/501;2017-08-31T10:06:22-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Fuck det tar hjem;;
224;60c104dcad8e0613fc12724b95a6424e;133517;https://vpc1.spredfast.com/item/60c104dcad8e0613fc12724b95a6424e/company_id/501;2017-08-31T22:56:55-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Se mor Tina Bæch Nielsen;;
225;bcd5d993694deb81b6ef238861be2ac3;133517;https://vpc1.spredfast.com/item/bcd5d993694deb81b6ef238861be2ac3/company_id/501;2017-11-17T04:29:24-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Gad vist hvor mange der ville klaske deres chef bag i. Tror mest det går ned af i hierakiet.;;
226;c3081a8c190c120fdf2424ddf4724eaf;136124;https://vpc1.spredfast.com/item/c3081a8c190c120fdf2424ddf4724eaf/company_id/501;2017-09-17T15:24:30-07:00[America/Los_Angeles];Page: Vi ses hos Clement;comment;Kunne ikke være mere enig i den sag. 👍🏻;;
227;7f4c9804147a08b8809c92c746a38829;135935;https://vpc1.spredfast.com/item/7f4c9804147a08b8809c92c746a38829/company_id/501;2017-10-06T07:52:14-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Man hader automatisk det danske samfund fordi man går iklædt burka? Hvordan hænger det sammen? Helt ærligt - så hader jeg det danske samfund - jeg, der er pæredansk med aner tilbage til Jens Pedersen Kofoed. Jeg går ikke iklædt burka - men jeg spiser hverken svin eller holder jul. Jeg er ekstremt udansk og hader som sagt det danske 'samfund' - hvad vil grisen sige til det? Hvordan vil han 'nå mig'? Øf, øf....;;
228;8cf36bf808a6716d87c4e627675282c3;133517;https://vpc1.spredfast.com/item/8cf36bf808a6716d87c4e627675282c3/company_id/501;2017-11-17T01:14:13-08:00[America/Los_Angeles];Page: DR Nyheder;comment;De er blevet til iskold business der leverer de gode resultater til toppen og scorer bonus for en skrabet sagsbehandling med masser af fejl, men det er der ikke nogen politiker der har undersøgt og regnet på i flere år... De skulle lynes op af en journalist eller ha konkurrence...;;
229;c12c512e60c08508cd60d7413b3a6914;136223;https://vpc1.spredfast.com/item/c12c512e60c08508cd60d7413b3a6914/company_id/501;2017-11-02T00:59:33-07:00[America/Los_Angeles];Page: P3 - DR;comment;Emma Aastrand Jørgensen Orion Pilo;;
230;718bea5dcbbb1202a2c3230815cd19b2;83693;https://vpc1.spredfast.com/item/718bea5dcbbb1202a2c3230815cd19b2/company_id/501;2017-09-23T09:32:05-07:00[America/Los_Angeles];Page: DR2;comment;Lad os gifte os;;
232;4d0d1a793968c8dddf58ae27b1f3426b;136223;https://vpc1.spredfast.com/item/4d0d1a793968c8dddf58ae27b1f3426b/company_id/501;2017-10-18T05:16:11-07:00[America/Los_Angeles];Page: P3 - DR;comment;Mikkel PedersenJamen jeg glæder mig allerede😏;;
233;625b325576ce1c7a4cf31eeb180ebc7b;135948;https://vpc1.spredfast.com/item/625b325576ce1c7a4cf31eeb180ebc7b/company_id/501;2017-10-01T08:34:23-07:00[America/Los_Angeles];Page: DR Historie;comment;Hannah Zaupper Elisabeth Atay Caroline Madsen Nina Wedel Krogh Emma Sinclair Rikke Berg Andersen;;
